T   P   el   H   H2   He   C2H2   CH4   CO   CO2   H2O   H2S   HCN   K   Na   NH3   PH3   TiO   VO   Fe   Fe+   Mg   Ca   Ti   Ti+   V   C   Cr   Ni   Mn   Ca+   Li   OH
4.400000E+03   4.641589E+07   1.710091E-06   1.203005E-01   7.422703E-01   1.366692E-01   5.016885E-07   3.837031E-06   4.028544E-04   2.014295E-08   3.297862E-04   7.630969E-06   4.543560E-06   2.568376E-08   1.437697E-06   7.633476E-06   7.430357E-09   5.924690E-09   1.035552E-10   4.621018E-05   7.036258E-08   3.531903E-05   2.265136E-06   1.229021E-07   3.818692E-09   1.526393E-08   5.248903E-07   3.594656E-07   2.118111E-06   3.187888E-07   4.333731E-07   3.058201E-09   4.782214E-05
4.300000E+03   4.641589E+07   1.428085E-06   1.048107E-01   7.566209E-01   1.377950E-01   5.207030E-07   4.557420E-06   4.065358E-04   2.056061E-08   3.376870E-04   8.344953E-06   4.618304E-06   2.894657E-08   1.545802E-06   8.155224E-06   8.649763E-09   6.782708E-09   1.166031E-10   4.661288E-05   4.938106E-08   3.567593E-05   2.350910E-06   1.235769E-07   2.862948E-09   1.543910E-08   3.618479E-07   3.483230E-07   2.217156E-06   3.163199E-07   3.497458E-07   3.083413E-09   4.044289E-05
4.200000E+03   4.641589E+07   1.184838E-06   9.059566E-02   7.697906E-01   1.388281E-01   5.399519E-07   5.426025E-06   4.096350E-04   2.094106E-08   3.446327E-04   9.089931E-06   4.681330E-06   3.270076E-08   1.652774E-06   8.685674E-06   1.005052E-08   7.775158E-09   1.314389E-10   4.697857E-05   3.403093E-08   3.602587E-05   2.426680E-06   1.237662E-07   2.107730E-09   1.558730E-08   2.451582E-07   3.362996E-07   2.294812E-06   3.134556E-07   2.773312E-07   3.106551E-09   3.381873E-05
4.100000E+03   4.641589E+07   9.765348E-07   7.765597E-02   7.817789E-01   1.397687E-01   5.592884E-07   6.479077E-06   4.121461E-04   2.128910E-08   3.506777E-04   9.860849E-06   4.732268E-06   3.702283E-08   1.756848E-06   9.226444E-06   1.165747E-08   8.930020E-09   1.484332E-10   4.730856E-05   2.299126E-08   3.637026E-05   2.492744E-06   1.234675E-07   1.521499E-09   1.571028E-08   1.629909E-07   3.234987E-07   2.353171E-06   3.102226E-07   2.159150E-07   3.127614E-09   2.795293E-05
4.000000E+03   4.641589E+07   7.993411E-07   6.597649E-02   7.925995E-01   1.406177E-01   5.784772E-07   7.763204E-06   4.140531E-04   2.161054E-08   3.559087E-04   1.065142E-05   4.770420E-06   4.199037E-08   1.856237E-06   9.779959E-06   1.349853E-08   1.028245E-08   1.680617E-10   4.760427E-05   1.520134E-08   3.671048E-05   2.549682E-06   1.226691E-07   1.075148E-09   1.580951E-08   1.061534E-07   3.100224E-07   2.394907E-06   3.066470E-07   1.649215E-07   3.146626E-09   2.282914E-05
3.900000E+03   4.641589E+07   6.495692E-07   5.552760E-02   8.022799E-01   1.413774E-01   5.971646E-07   9.338700E-06   4.153274E-04   2.191227E-08   3.604471E-04   1.145419E-05   4.794688E-06   4.767594E-08   1.949294E-06   1.034955E-05   1.560507E-08   1.187681E-08   1.909420E-10   4.786730E-05   9.818393E-09   3.704783E-05   2.598288E-06   1.213492E-07   7.423247E-10   1.588615E-08   6.759684E-08   2.959719E-07   2.422823E-06   3.027540E-07   1.234876E-07   3.163638E-09   1.841464E-05
3.800000E+03   4.641589E+07   5.237812E-07   4.626639E-02   8.108597E-01   1.420509E-01   6.148407E-07   1.128385E-05   4.159248E-04   2.220230E-08   3.644507E-04   1.226071E-05   4.803485E-06   5.413805E-08   2.034673E-06   1.093953E-05   1.801216E-08   1.376922E-08   2.178840E-10   4.809935E-05   6.183157E-09   3.738366E-05   2.639494E-06   1.194738E-07   4.997372E-10   1.594097E-08   4.199579E-08   2.814476E-07   2.439522E-06   2.985682E-07   9.055992E-08   3.178718E-09   1.466386E-05
3.700000E+03   4.641589E+07   4.188309E-07   3.813823E-02   8.183893E-01   1.426422E-01   6.307983E-07   1.370060E-05   4.157795E-04   2.248975E-08   3.681175E-04   1.306184E-05   4.794656E-06   6.140848E-08   2.111434E-06   1.155536E-05   2.075913E-08   1.603081E-08   2.499621E-10   4.830228E-05   3.788839E-09   3.771929E-05   2.674289E-06   1.169952E-07   3.272434E-10   1.597427E-08   2.539312E-08   2.665488E-07   2.447243E-06   2.941137E-07   6.497989E-08   3.191956E-09   1.152187E-05
3.600000E+03   4.641589E+07   3.318698E-07   3.107851E-02   8.249281E-01   1.431561E-01   6.440874E-07   1.672208E-05   4.147978E-04   2.278473E-08   3.716881E-04   1.384824E-05   4.765399E-06   6.947563E-08   2.179109E-06   1.220377E-05   2.389027E-08   1.875147E-08   2.886185E-10   4.847807E-05   2.254174E-09   3.805612E-05   2.703649E-06   1.138513E-07   2.078693E-10   1.598570E-08   1.490251E-08   2.513742E-07   2.447787E-06   2.894138E-07   4.556857E-08   3.203459E-09   8.927700E-06
3.500000E+03   4.641589E+07   2.603364E-07   2.501442E-02   8.305436E-01   1.435977E-01   6.534779E-07   2.052216E-05   4.128478E-04   2.309795E-08   3.754484E-04   1.461086E-05   4.712229E-06   7.826619E-08   2.237699E-06   1.289298E-05   2.745588E-08   2.204394E-08   3.358112E-10   4.862881E-05   1.299152E-09   3.839559E-05   2.728468E-06   1.099665E-07   1.276840E-10   1.597413E-08   8.461907E-09   2.360211E-07   2.442527E-06   2.844909E-07   3.119314E-08   3.213345E-09   6.817457E-06
3.400000E+03   4.641589E+07   2.019459E-07   1.986695E-02   8.353083E-01   1.439730E-01   6.574374E-07   2.532768E-05   4.097488E-04   2.344018E-08   3.797351E-04   1.534147E-05   4.630963E-06   8.762998E-08   2.287622E-06   1.363295E-05   3.151419E-08   2.604750E-08   3.942323E-10   4.875665E-05   7.235688E-10   3.873919E-05   2.749500E-06   1.052546E-07   7.556895E-11   1.593737E-08   4.632008E-09   2.205853E-07   2.432446E-06   2.793666E-07   2.081499E-08   3.221744E-09   5.126981E-06
3.300000E+03   4.641589E+07   1.546815E-07   1.555282E-02   8.392991E-01   1.442881E-01   6.541423E-07   3.143333E-05   4.052544E-04   2.382116E-08   3.849415E-04   1.603315E-05   4.516791E-06   9.733574E-08   2.329628E-06   1.443575E-05   3.613423E-08   3.092945E-08   4.676265E-10   4.886381E-05   3.884573E-10   3.908848E-05   2.767310E-06   9.962610E-08   4.291389E-11   1.587174E-08   2.434093E-09   2.051610E-07   2.418205E-06   2.740615E-07   1.352005E-08   3.228795E-09   3.794117E-06
3.200000E+03   4.641589E+07   1.167833E-07   1.198637E-02   8.425948E-01   1.445493E-01   6.415501E-07   3.921851E-05   3.990355E-04   2.424790E-08   3.915267E-04   1.668060E-05   4.364438E-06   1.070855E-07   2.364700E-06   1.531590E-05   4.140048E-08   3.688117E-08   5.612646E-10   4.895252E-05   2.004761E-10   3.944508E-05   2.782207E-06   9.300161E-08   2.326861E-11   1.577159E-08   1.221890E-09   1.898401E-07   2.400195E-06   2.685946E-07   8.533863E-09   3.234637E-09   2.760468E-06
3.100000E+03   4.641589E+07   8.673110E-08   9.081537E-03   8.452744E-01   1.447631E-01   6.175726E-07   4.916450E-05   3.906621E-04   2.472204E-08   4.000283E-04   1.728030E-05   4.168514E-06   1.165494E-07   2.393935E-06   1.629101E-05   4.741988E-08   4.410276E-08   6.826435E-10   4.902500E-05   9.915623E-11   3.981066E-05   2.794184E-06   8.533357E-08   1.197642E-11   1.562837E-08   5.825294E-10   1.747116E-07   2.378596E-06   2.629838E-07   5.224353E-09   3.239414E-09   1.972634E-06
3.000000E+03   4.641589E+07   6.321647E-08   6.753543E-03   8.474158E-01   1.449357E-01   5.803966E-07   6.186734E-05   3.795857E-04   2.523522E-08   4.110744E-04   1.783049E-05   3.924128E-06   1.254131E-07   2.418450E-06   1.738242E-05   5.433195E-08   5.276754E-08   8.425017E-10   4.908342E-05   4.683820E-11   4.018691E-05   2.802807E-06   7.663779E-08   5.810701E-12   1.542948E-08   2.619165E-10   1.598614E-07   2.353417E-06   2.572451E-07   3.094517E-09   3.243269E-09   1.382983E-06
2.900000E+03   4.641589E+07   4.510983E-08   4.920550E-03   8.490938E-01   1.450732E-01   5.289894E-07   7.803866E-05   3.651352E-04   2.576182E-08   4.253895E-04   1.833097E-05   3.627886E-06   1.334237E-07   2.439292E-06   1.861601E-05   6.232267E-08   6.295707E-08   1.056239E-09   4.912987E-05   2.104457E-11   4.057555E-05   2.807062E-06   6.703278E-08   2.635598E-12   1.515649E-08   1.101336E-10   1.453712E-07   2.324527E-06   2.513928E-07   1.768148E-09   3.246337E-09   9.500142E-07
2.800000E+03   4.641589E+07   3.142901E-08   3.505079E-03   8.503792E-01   1.451816E-01   4.637569E-07   9.848104E-05   3.465338E-04   2.624736E-08   4.437790E-04   1.878273E-05   3.279303E-06   1.404190E-07   2.457386E-06   2.002334E-05   7.164212E-08   7.456464E-08   1.345719E-09   4.916635E-05   8.950946E-12   4.097824E-05   2.805116E-06   5.677809E-08   1.106953E-12   1.478290E-08   4.287428E-11   1.313183E-07   2.291673E-06   2.454387E-07   9.708570E-10   3.248752E-09   6.383968E-07
2.700000E+03   4.641589E+07   2.131613E-08   2.435226E-03   8.513374E-01   1.452664E-01   3.871924E-07   1.240180E-04   3.229616E-04   2.659203E-08   4.670711E-04   1.918751E-05   2.882480E-06   1.463343E-07   2.473501E-06   2.164289E-05   8.262431E-08   8.719121E-08   1.741095E-09   4.919468E-05   3.584143E-12   4.139654E-05   2.793939E-06   4.629230E-08   4.260066E-13   1.427171E-08   1.526586E-11   1.177748E-07   2.254488E-06   2.393923E-07   5.098377E-10   3.250636E-09   4.187638E-07
2.600000E+03   4.641589E+07   1.402411E-08   1.645620E-03   8.520282E-01   1.453324E-01   3.041970E-07   1.553489E-04   2.936934E-04   2.663125E-08   4.959849E-04   1.954713E-05   2.447651E-06   1.511878E-07   2.488242E-06   2.352175E-05   9.570528E-08   1.000960E-07   2.281362E-09   4.921650E-05   1.342637E-12   4.183181E-05   2.768736E-06   3.612411E-08   1.486162E-13   1.357409E-08   4.900098E-12   1.048068E-07   2.212492E-06   2.332603E-07   2.545543E-10   3.252102E-09   2.673245E-07
2.500000E+03   4.641589E+07   8.911068E-09   1.078111E-03   8.525050E-01   1.453841E-01   2.216921E-07   1.927911E-04   2.583538E-04   2.612260E-08   5.308829E-04   1.986286E-05   1.991974E-06   1.550547E-07   2.502043E-06   2.571768E-05   1.114303E-07   1.122852E-07   3.010526E-09   4.923318E-05   4.672521E-13   4.228507E-05   2.722157E-06   2.685953E-08   4.652792E-14   1.263254E-08   1.393809E-12   9.247415E-08   2.165087E-06   2.270454E-07   1.199539E-10   3.253249E-09   1.653286E-07
2.400000E+03   4.641589E+07   5.438169E-09   6.821828E-04   8.528151E-01   1.454250E-01   1.473250E-07   2.358783E-04   2.173220E-04   2.476347E-08   5.713847E-04   2.013491E-05   1.538925E-06   1.580343E-07   2.515173E-06   2.830176E-05   1.304315E-07   1.227584E-07   3.963797E-09   4.924567E-05   1.498984E-13   4.275688E-05   2.643280E-06   1.898321E-08   1.296221E-14   1.139429E-08   3.443220E-13   8.082971E-08   2.111539E-06   2.207465E-07   5.285285E-11   3.254156E-09   9.841460E-08
2.300000E+03   4.641589E+07   3.165893E-09   4.150624E-04   8.530002E-01   1.454578E-01   8.749158E-08   2.828581E-04   1.722453E-04   2.227911E-08   6.158872E-04   2.036240E-05   1.115864E-06   1.602164E-07   2.527702E-06   3.136152E-05   1.533448E-07   1.308014E-07   5.138490E-09   4.925430E-05   4.393397E-14   4.324712E-05   2.516666E-06   1.275420E-08   3.191343E-15   9.840650E-09   7.216105E-14   6.991918E-08   2.050977E-06   2.143571E-07   2.149786E-11   3.254886E-09   5.587688E-08
2.200000E+03   4.641589E+07   1.744873E-09   2.415588E-04   8.530970E-01   1.454841E-01   4.539319E-08   3.303462E-04   1.264032E-04   1.860702E-08   6.612270E-04   2.054400E-05   7.496082E-07   1.616393E-07   2.539456E-06   3.500449E-05   1.806241E-07   1.361374E-07   6.455154E-09   4.925840E-05   1.163411E-14   4.375474E-05   2.322271E-06   8.163255E-09   6.897873E-16   8.026690E-09   1.249166E-14   5.978077E-08   1.982375E-06   2.078645E-07   7.923086E-12   3.255476E-09   2.990689E-08
2.100000E+03   4.641589E+07   9.028420E-10   1.336337E-04   8.531371E-01   1.455046E-01   2.011510E-08   3.736966E-04   8.436162E-05   1.410141E-08   7.029898E-04   2.067975E-05   4.603060E-07   1.622322E-07   2.549864E-06   3.936110E-05   2.122428E-07   1.388499E-07   7.737695E-09   4.925547E-05   2.745126E-15   4.427712E-05   2.038315E-06   4.988987E-09   1.297562E-16   6.101216E-09   1.734850E-15   5.044527E-08   1.904562E-06   2.012492E-07   2.573506E-12   3.255941E-09   1.488423E-08
2.000000E+03   4.641589E+07   4.340188E-10   6.974904E-05   8.531458E-01   1.455198E-01   7.473487E-09   4.085311E-04   5.046815E-05   9.528564E-09   7.369309E-04   2.077395E-05   2.552753E-07   1.617253E-07   2.557668E-06   4.458478E-05   2.473835E-07   1.391534E-07   8.747551E-09   4.923922E-05   5.677534E-16   4.480823E-05   1.651406E-06   2.910114E-09   2.096126E-17   4.270961E-09   1.875698E-16   4.193606E-08   1.816244E-06   1.944840E-07   7.074410E-13   3.256290E-09   6.791352E-09
1.900000E+03   4.641589E+07   1.911058E-10   3.403693E-05   8.531403E-01   1.455301E-01   2.301596E-09   4.327514E-04   2.685259E-05   5.699001E-09   7.609275E-04   2.083830E-05   1.266445E-07   1.595152E-07   2.560406E-06   5.084339E-05   2.843363E-07   1.371361E-07   9.260000E-09   4.919399E-05   1.010229E-16   4.533342E-05   1.179643E-06   1.609662E-09   2.848219E-18   2.720943E-09   1.531511E-17   3.426901E-08   1.716069E-06   1.875334E-07   1.554403E-13   3.256536E-09   2.804004E-09
1.800000E+03   4.641589E+07   7.561320E-11   1.535820E-05   8.531296E-01   1.455370E-01   5.837741E-10   4.472700E-04   1.268022E-05   3.023376E-09   7.757475E-04   2.089361E-05   5.572830E-08   1.545600E-07   2.553846E-06   5.829014E-05   3.207571E-07   1.325492E-07   9.126801E-09   4.907681E-05   1.513333E-17   4.581589E-05   6.998234E-07   8.320269E-10   3.157887E-19   1.553421E-09   9.136471E-19   2.745197E-08   1.602725E-06   1.803514E-07   2.540219E-14   3.256703E-09   1.034803E-09
1.700000E+03   4.641589E+07   2.624692E-11   6.320743E-06   8.531168E-01   1.455416E-01   1.209472E-10   4.548230E-04   5.305577E-06   1.429431E-09   7.839634E-04   2.096957E-05   2.149826E-08   1.455864E-07   2.532106E-06   6.699522E-05   3.541688E-07   1.246522E-07   8.305319E-09   4.875743E-05   1.856534E-18   4.615890E-05   3.261103E-07   3.925688E-10   2.738662E-20   7.776543E-10   3.822355E-20   2.148394E-08   1.475124E-06   1.728778E-07   2.878533E-15   3.256825E-09   3.365975E-10
1.600000E+03   4.641589E+07   7.775043E-12   2.332477E-06   8.531031E-01   1.455455E-01   2.012548E-11   4.582608E-04   1.952856E-06   6.016011E-10   7.877792E-04   2.110167E-05   7.132249E-09   1.318438E-07   2.489129E-06   7.681664E-05   3.824970E-07   1.121715E-07   6.882803E-09   4.780543E-05   1.787231E-19   4.608820E-05   1.163328E-07   1.635574E-10   1.751258E-21   3.320407E-10   1.061553E-21   1.635429E-08   1.332695E-06   1.650336E-07   2.159807E-16   3.256931E-09   9.462293E-11
1.500000E+03   4.641589E+07   1.911295E-12   7.552743E-07   8.530926E-01   1.455497E-01   2.611042E-12   4.596352E-04   6.200180E-07   2.212823E-10   7.851358E-04   2.131899E-05   1.975522E-09   1.144387E-07   2.423722E-06   8.721785E-05   4.045056E-07   9.383747E-08   5.109852E-09   4.476722E-05   1.242254E-20   4.477671E-05   3.207427E-08   5.767237E-11   7.598652E-23   1.176747E-10   1.817404E-23   1.204181E-08   1.175817E-06   1.567158E-07   1.047358E-17   3.257046E-09   2.228972E-11
1.400000E+03   4.641589E+07   3.813742E-13   2.087287E-07   8.530993E-01   1.455552E-01   2.525617E-13   4.601194E-04   1.628432E-07   6.743104E-11   7.633431E-04   2.162070E-05   4.384713E-10   9.714485E-08   2.349924E-06   9.715353E-05   4.200199E-07   7.046710E-08   3.375109E-09   3.581180E-05   5.179992E-22   3.993648E-05   7.053967E-09   1.651427E-11   2.019495E-24   3.425621E-11   1.737629E-25   8.513574E-09   1.006344E-06   1.477919E-07   3.215552E-19   3.257194E-09   4.182076E-12
1.300000E+03   4.641589E+07   6.022176E-14   4.748021E-08   8.531420E-01   1.455628E-01   1.711084E-14   4.602759E-04   3.325856E-08   1.567904E-11   7.047463E-04   2.195714E-05   7.406497E-11   8.337177E-08   2.291017E-06   1.053095E-04   4.298354E-07   4.640393E-08   2.001854E-09   1.888221E-05   9.122640E-24   2.791561E-05   1.261262E-09   3.698715E-12   2.937462E-26   8.183894E-12   8.136418E-28   5.723553E-09   8.282259E-07   1.380946E-07   5.978296E-21   3.257382E-09   5.848093E-13
1.200000E+03   4.641589E+07   7.074021E-15   8.470836E-09   8.532032E-01   1.455703E-01   7.457900E-16   4.603283E-04   5.140514E-09   2.786521E-12   6.303567E-04   2.224152E-05   8.959221E-12   7.313232E-08   2.250416E-06   1.108130E-04   4.353373E-07   2.572120E-08   1.035324E-09   5.002570E-06   4.704492E-26   1.123838E-05   1.652423E-10   5.761201E-13   1.933165E-28   1.455313E-12   1.564886E-30   3.611055E-09   6.480632E-07   1.274182E-07   5.727164E-23   3.257547E-09   5.885991E-14
1.100000E+03   4.641589E+07   5.377477E-16   1.109826E-09   8.532362E-01   1.455742E-01   1.861833E-17   4.603453E-04   6.094026E-10   4.197187E-13   5.903886E-04   2.241614E-05   7.204789E-13   6.523101E-08   2.196812E-06   1.137888E-04   4.378972E-07   1.093511E-08   4.226349E-10   6.406736E-07   6.323807E-29   2.050972E-06   1.300637E-11   5.149311E-14   4.529172E-31   1.603220E-13   9.724869E-34   2.099455E-09   4.751114E-07   1.155225E-07   2.257080E-25   3.257625E-09   4.150575E-15
1.000000E+03   4.641589E+07   1.904313E-17   9.740164E-11   8.532425E-01   1.455751E-01   2.263344E-19   4.603490E-04   5.092162E-11   5.035431E-14   5.820667E-04   2.249561E-05   3.478591E-14   5.621972E-08   2.019616E-06   1.150685E-04   3.123507E-07   3.405473E-09   1.297784E-10   4.433523E-08   2.511677E-32   1.914770E-07   5.550561E-13   2.414021E-15   3.652931E-34   1.008482E-14   1.395887E-37   1.096085E-09   3.201839E-07   1.021480E-07   3.596555E-28   3.257647E-09   1.801960E-16
9.000000E+02   4.641589E+07   1.765988E-19   5.014772E-12   8.532452E-01   1.455755E-01   1.061013E-21   4.603502E-04   2.531285E-12   3.997017E-15   5.799031E-04   2.252037E-05   8.666061E-16   2.992694E-08   9.266987E-07   1.155015E-04   3.173281E-08   7.709180E-10   2.937534E-11   1.603770E-09   0.000000E+00   9.714113E-09   1.130981E-14   5.389644E-17   0.000000E+00   3.298318E-16   2.852050E-42   4.947348E-10   1.933420E-07   8.706585E-08   0.000000E+00   3.257657E-09   3.946646E-18
8.000000E+02   4.641589E+07   2.435404E-22   1.241619E-13   8.532467E-01   1.455757E-01   1.354388E-24   4.603509E-04   6.129715E-14   1.770578E-16   5.790395E-04   2.251838E-05   8.827241E-18   3.873331E-09   8.020941E-08   1.156126E-04   1.228311E-09   1.176567E-10   4.474762E-12   2.426857E-11   0.000000E+00   2.248374E-10   8.394572E-17   4.506011E-19   0.000000E+00   4.471065E-18   4.018463E-48   1.822282E-10   1.009120E-07   7.019746E-08   0.000000E+00   3.257662E-09   3.362930E-20
7.000000E+02   4.641589E+07   3.619827E-26   1.082146E-15   8.532467E-01   1.455758E-01   2.733482E-28   4.603510E-04   5.359925E-16   3.442311E-18   5.790430E-04   2.249775E-05   2.543823E-20   1.126661E-10   2.301401E-09   1.156325E-04   1.724987E-11   1.029835E-11   3.888387E-13   1.053859E-13   0.000000E+00   1.699326E-12   1.466338E-19   9.296735E-22   0.000000E+00   1.726084E-20   1.252774E-55   4.995774E-11   4.310755E-08   5.186466E-08   0.000000E+00   3.257663E-09   7.452054E-23
6.000000E+02   4.641589E+07   2.960651E-31   1.975093E-18   8.532468E-01   1.455758E-01   3.543209E-33   4.603510E-04   1.031251E-18   1.976812E-20   5.790646E-04   2.244082E-05   1.124653E-23   7.980133E-13   1.905517E-11   1.156347E-04   5.350400E-14   3.880260E-13   1.454452E-14   6.995764E-17   0.000000E+00   2.386141E-15   2.909022E-23   2.327170E-25   0.000000E+00   1.011056E-23   1.304096E-65   8.725378E-12   1.377125E-08   3.320632E-08   0.000000E+00   3.257663E-09   2.194793E-26
